1.2088 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
4.7111 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2880, 1920]. Using actual size
6.0908 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001686B1C4040>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001686ED65550>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([2880, 1920]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.0910 	EXP 	window1: mouseVisible = True
6.0914 	EXP 	window1: mouseVisible = False
6.0914 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.0914 	EXP 	window1: recordFrameIntervals = False
6.2567 	EXP 	window1: recordFrameIntervals = True
6.4406 	EXP 	Screen (0) actual frame rate measured at 60.07Hz
6.4407 	EXP 	window1: recordFrameIntervals = False
7.8724 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Welcome to the SEAL Pointing Task', units='height', win=Window(...), wrapWidth=1)
7.8881 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.8967 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
7.9019 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.9045 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.35]), rgb=UNKNOWN, text='Please press SPACE to continue', units='height', win=Window(...), wrapWidth=1)
7.9080 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.9176 	EXP 	text: autoDraw = True
9.9232 	EXP 	text: autoDraw = False
9.9232 	EXP 	text: autoDraw = False
9.9232 	EXP 	text_2: autoDraw = True
14.2901 	EXP 	Imported PointingStims.xlsx as conditions, 12 conditions, 1 params
14.2907 	EXP 	Created sequence: sequential, trialTypes=12, nReps=1, seed=None
14.2909 	EXP 	New trial (rep=0, index=0): {'image': 'PointingImages/Landmark12_statue.jpeg'}
14.6336 	DATA 	Keypress: space
14.6557 	EXP 	text_2: autoDraw = False
14.6557 	EXP 	image_2: image = 'PointingImages/Landmark12_statue.jpeg'
14.6557 	EXP 	image_2: autoDraw = True
14.6557 	EXP 	text_4: autoDraw = True
14.6557 	EXP 	text_5: autoDraw = True
18.7777 	EXP 	New trial (rep=0, index=1): {'image': 'PointingImages/Landmark11_painting.jpeg'}
19.1593 	DATA 	Keypress: space
19.2957 	EXP 	image_2: autoDraw = False
19.2957 	EXP 	text_4: autoDraw = False
19.2957 	EXP 	text_5: autoDraw = False
19.2957 	EXP 	image_2: image = 'PointingImages/Landmark11_painting.jpeg'
19.2957 	EXP 	image_2: autoDraw = True
19.2957 	EXP 	text_4: autoDraw = True
19.2957 	EXP 	text_5: autoDraw = True
20.1419 	EXP 	New trial (rep=0, index=2): {'image': 'PointingImages/Landmark7_painting.jpeg'}
20.4754 	DATA 	Keypress: space
20.4926 	EXP 	image_2: autoDraw = False
20.4926 	EXP 	text_4: autoDraw = False
20.4926 	EXP 	text_5: autoDraw = False
20.4926 	EXP 	image_2: image = 'PointingImages/Landmark7_painting.jpeg'
20.4926 	EXP 	image_2: autoDraw = True
20.4926 	EXP 	text_4: autoDraw = True
20.4926 	EXP 	text_5: autoDraw = True
21.6783 	EXP 	New trial (rep=0, index=3): {'image': 'PointingImages/Landmark8_painting.jpeg'}
22.0694 	DATA 	Keypress: space
22.1935 	EXP 	image_2: autoDraw = False
22.1935 	EXP 	text_4: autoDraw = False
22.1935 	EXP 	text_5: autoDraw = False
22.1935 	EXP 	image_2: image = 'PointingImages/Landmark8_painting.jpeg'
22.1935 	EXP 	image_2: autoDraw = True
22.1935 	EXP 	text_4: autoDraw = True
22.1935 	EXP 	text_5: autoDraw = True
22.8135 	DATA 	Keypress: space
22.8283 	EXP 	New trial (rep=0, index=4): {'image': 'PointingImages/Landmark9_painting.jpeg'}
23.3211 	EXP 	image_2: autoDraw = False
23.3211 	EXP 	text_4: autoDraw = False
23.3211 	EXP 	text_5: autoDraw = False
23.3211 	EXP 	image_2: image = 'PointingImages/Landmark9_painting.jpeg'
23.3211 	EXP 	image_2: autoDraw = True
23.3211 	EXP 	text_4: autoDraw = True
23.3211 	EXP 	text_5: autoDraw = True
23.9116 	EXP 	New trial (rep=0, index=5): {'image': 'PointingImages/Landmark10_statue.jpeg'}
24.2421 	DATA 	Keypress: space
24.2593 	EXP 	image_2: autoDraw = False
24.2593 	EXP 	text_4: autoDraw = False
24.2593 	EXP 	text_5: autoDraw = False
24.2593 	EXP 	image_2: image = 'PointingImages/Landmark10_statue.jpeg'
24.2593 	EXP 	image_2: autoDraw = True
24.2593 	EXP 	text_4: autoDraw = True
24.2593 	EXP 	text_5: autoDraw = True
24.8644 	DATA 	Keypress: space
24.8778 	EXP 	New trial (rep=0, index=6): {'image': 'PointingImages/Landmark3_WaterFountain.jpeg'}
25.2327 	EXP 	image_2: autoDraw = False
25.2327 	EXP 	text_4: autoDraw = False
25.2327 	EXP 	text_5: autoDraw = False
25.2327 	EXP 	image_2: image = 'PointingImages/Landmark3_WaterFountain.jpeg'
25.2327 	EXP 	image_2: autoDraw = True
25.2327 	EXP 	text_4: autoDraw = True
25.2327 	EXP 	text_5: autoDraw = True
26.5278 	EXP 	New trial (rep=0, index=7): {'image': 'PointingImages/Landmark6_map.jpeg'}
27.0005 	DATA 	Keypress: space
27.1237 	EXP 	image_2: autoDraw = False
27.1237 	EXP 	text_4: autoDraw = False
27.1237 	EXP 	text_5: autoDraw = False
27.1237 	EXP 	image_2: image = 'PointingImages/Landmark6_map.jpeg'
27.1237 	EXP 	image_2: autoDraw = True
27.1237 	EXP 	text_4: autoDraw = True
27.1237 	EXP 	text_5: autoDraw = True
27.6288 	EXP 	New trial (rep=0, index=8): {'image': 'PointingImages/Landmark1_book.jpeg'}
27.9893 	DATA 	Keypress: space
28.0084 	EXP 	image_2: autoDraw = False
28.0084 	EXP 	text_4: autoDraw = False
28.0084 	EXP 	text_5: autoDraw = False
28.0084 	EXP 	image_2: image = 'PointingImages/Landmark1_book.jpeg'
28.0084 	EXP 	image_2: autoDraw = True
28.0084 	EXP 	text_4: autoDraw = True
28.0084 	EXP 	text_5: autoDraw = True
28.9117 	EXP 	New trial (rep=0, index=9): {'image': 'PointingImages/Landmark4_vase.jpeg'}
29.2860 	DATA 	Keypress: space
29.4451 	EXP 	image_2: autoDraw = False
29.4451 	EXP 	text_4: autoDraw = False
29.4451 	EXP 	text_5: autoDraw = False
29.4451 	EXP 	image_2: image = 'PointingImages/Landmark4_vase.jpeg'
29.4451 	EXP 	image_2: autoDraw = True
29.4451 	EXP 	text_4: autoDraw = True
29.4451 	EXP 	text_5: autoDraw = True
30.0611 	EXP 	New trial (rep=0, index=10): {'image': 'PointingImages/Landmark2_painting.jpeg'}
30.3652 	DATA 	Keypress: space
30.3824 	EXP 	image_2: autoDraw = False
30.3824 	EXP 	text_4: autoDraw = False
30.3824 	EXP 	text_5: autoDraw = False
30.3824 	EXP 	image_2: image = 'PointingImages/Landmark2_painting.jpeg'
30.3824 	EXP 	image_2: autoDraw = True
30.3824 	EXP 	text_4: autoDraw = True
30.3824 	EXP 	text_5: autoDraw = True
31.1282 	EXP 	New trial (rep=0, index=11): {'image': 'PointingImages/Landmark5_painting.jpeg'}
31.8094 	DATA 	Keypress: space
31.8248 	EXP 	image_2: autoDraw = False
31.8248 	EXP 	text_4: autoDraw = False
31.8248 	EXP 	text_5: autoDraw = False
31.8248 	EXP 	image_2: image = 'PointingImages/Landmark5_painting.jpeg'
31.8248 	EXP 	image_2: autoDraw = True
31.8248 	EXP 	text_4: autoDraw = True
31.8248 	EXP 	text_5: autoDraw = True
32.2989 	DATA 	Keypress: space
32.3057 	EXP 	image_2: autoDraw = False
32.3057 	EXP 	text_4: autoDraw = False
32.3057 	EXP 	text_5: autoDraw = False
32.3057 	EXP 	text_3: autoDraw = True
34.3058 	EXP 	text_3: autoDraw = False
34.3058 	EXP 	text_3: autoDraw = False
34.4961 	EXP 	window1: mouseVisible = True
